10 0,0003584
25010 0.000422753
50010 0.000845628
75010 0.00125115
100010 0.00168777
125010 0.00209245
150010 0.00249954
175010 0.00308055
200010 0.00338356
225010 0.00375311
250010 0.0042067
275010 0.00450726
300010 0.00503639
325010 0.00519059
350010 0.00627094
375010 0.00624145
400010 0.00676093
425010 0.00680639
450010 0.00753744
475010 0.00816222
500010 0.00852593

