
10 2.9e-05
11 6e-05
12 0.00012
13 0.000183
14 0.00033
15 0.000676
16 0.001371
17 0.000991
18 0.002174
19 0.004305
20 0.008406
21 0.016316
22 0.033595
23 0.061865
24 0.153053
25 0.295341
26 0.516138
27 0.961441
28 1.95283
29 3.96423
30 7.83481
