10 1.69267e-07
25010 9.61867e-07
50010 1.81027e-06
75010 1.49933e-07
100010 2.37575e-05
125010 1.66067e-07
150010 2.97067e-07
175010 0,0002332
200010 1.33467e-06
225010 2.26867e-07
250010 5.84733e-07
275010 1.81443e-05
300010 2.21533e-07
325010 4.40467e-07
350010 8.09411e-05
375010 5.22733e-07
400010 5.8998e-06
425010 9.41267e-07
450010 0,001256
475010 2.68533e-06
500010 4.13733e-07

