10 0,0001884
25010 1.06707e-06
50010 1.5478e-06
75010 1.50593e-06
100010 1.6308e-06
125010 0,001783
150010 1.7016e-06
175010 1.76813e-06
200010 1.76787e-06
225010 1.88093e-06
250010 2.00047e-06
275010 2.07733e-06
300010 1.81113e-06
325010 1.9938e-06
350010 2.24087e-06
375010 1.91073e-06
400010 1.93913e-06
425010 2.11273e-06
450010 2.10353e-06
475010 2.12953e-06
500010 2.12e-06

